


 1710: 1.441573, 2.025218 avg loss, 0.001000 rate, 6.686673 seconds, 109440 images, 35.937721 hours left

 1711: 1.542964, 1.976992 avg loss, 0.001000 rate, 6.581363 seconds, 109504 images, 35.992453 hours left

 1712: 1.614299, 1.940723 avg loss, 0.001000 rate, 6.552015 seconds, 109568 images, 36.090046 hours left

 1713: 1.073360, 1.853987 avg loss, 0.001000 rate, 7.108435 seconds, 109632 images, 36.134882 hours left

 1714: 1.694361, 1.838024 avg loss, 0.001000 rate, 8.226249 seconds, 109696 images, 36.213736 hours left

 1715: 1.839117, 1.838133 avg loss, 0.001000 rate, 7.190235 seconds, 109760 images, 36.360978 hours left

 1716: 1.551421, 1.809462 avg loss, 0.001000 rate, 7.073438 seconds, 109824 images, 36.442593 hours left

 1717: 1.361594, 1.764675 avg loss, 0.001000 rate, 6.854529 seconds, 109888 images, 36.516115 hours left

 1718: 1.443384, 1.732546 avg loss, 0.001000 rate, 7.607590 seconds, 109952 images, 36.575622 hours left

 1719: 1.920325, 1.751324 avg loss, 0.001000 rate, 7.212113 seconds, 110016 images, 36.680859 hours left

 1720: 1.449813, 1.721173 avg loss, 0.001000 rate, 6.842324 seconds, 110080 images, 36.760514 hours left

 1721: 0.735217, 1.622577 avg loss, 0.001000 rate, 7.535017 seconds, 110144 images, 36.816536 hours left

 1722: 2.174400, 1.677760 avg loss, 0.001000 rate, 6.992715 seconds, 110208 images, 36.940894 hours left

 1723: 0.946272, 1.604611 avg loss, 0.001000 rate, 6.758892 seconds, 110272 images, 37.004306 hours left

 1724: 1.502622, 1.594412 avg loss, 0.001000 rate, 6.841177 seconds, 110336 images, 37.052635 hours left

 1725: 1.578201, 1.592791 avg loss, 0.001000 rate, 6.993027 seconds, 110400 images, 37.105518 hours left

 1726: 1.346162, 1.568128 avg loss, 0.001000 rate, 6.655795 seconds, 110464 images, 37.167256 hours left

 1727: 1.287274, 1.540043 avg loss, 0.001000 rate, 6.658736 seconds, 110528 images, 37.207478 hours left

 1728: 0.929768, 1.479015 avg loss, 0.001000 rate, 6.737497 seconds, 110592 images, 37.247497 hours left

 1729: 1.327074, 1.463821 avg loss, 0.001000 rate, 6.652002 seconds, 110656 images, 37.291973 hours left

 1730: 0.833865, 1.400826 avg loss, 0.001000 rate, 6.734249 seconds, 110720 images, 37.330696 hours left

 1731: 2.056303, 1.466373 avg loss, 0.001000 rate, 7.302560 seconds, 110784 images, 37.374103 hours left

 1732: 1.635375, 1.483274 avg loss, 0.001000 rate, 7.412156 seconds, 110848 images, 37.452192 hours left

 1733: 1.729028, 1.507849 avg loss, 0.001000 rate, 7.650616 seconds, 110912 images, 37.536278 hours left

 1734: 2.010536, 1.558118 avg loss, 0.001000 rate, 7.344057 seconds, 110976 images, 37.634223 hours left

 1735: 1.509320, 1.553238 avg loss, 0.001000 rate, 7.475553 seconds, 111040 images, 37.712229 hours left

 1736: 1.094203, 1.507334 avg loss, 0.001000 rate, 7.169812 seconds, 111104 images, 37.797616 hours left

 1737: 0.981015, 1.454702 avg loss, 0.001000 rate, 7.130696 seconds, 111168 images, 37.863668 hours left

 1738: 2.244362, 1.533668 avg loss, 0.001000 rate, 7.573189 seconds, 111232 images, 37.926130 hours left

 1739: 1.407797, 1.521081 avg loss, 0.001000 rate, 7.864898 seconds, 111296 images, 38.015493 hours left

 1740: 1.463927, 1.515366 avg loss, 0.001000 rate, 7.044474 seconds, 111360 images, 38.121770 hours left

 1741: 0.847948, 1.448624 avg loss, 0.001000 rate, 5.157328 seconds, 111424 images, 38.176251 hours left

 1742: 0.856058, 1.389367 avg loss, 0.001000 rate, 5.827432 seconds, 111488 images, 38.145178 hours left

 1743: 1.441236, 1.394554 avg loss, 0.001000 rate, 6.061919 seconds, 111552 images, 38.124150 hours left

 1744: 0.965509, 1.351650 avg loss, 0.001000 rate, 6.135684 seconds, 111616 images, 38.117972 hours left

 1745: 1.536165, 1.370101 avg loss, 0.001000 rate, 5.527565 seconds, 111680 images, 38.116243 hours left

 1746: 1.071685, 1.340260 avg loss, 0.001000 rate, 5.200511 seconds, 111744 images, 38.076918 hours left

 1747: 0.463673, 1.252601 avg loss, 0.001000 rate, 5.318808 seconds, 111808 images, 38.017752 hours left

 1748: 1.357716, 1.263112 avg loss, 0.001000 rate, 5.890396 seconds, 111872 images, 37.966439 hours left

 1749: 1.491405, 1.285942 avg loss, 0.001000 rate, 5.773781 seconds, 111936 images, 37.950993 hours left

 1750: 1.694479, 1.326795 avg loss, 0.001000 rate, 5.525068 seconds, 112000 images, 37.928483 hours left

 1751: 1.975489, 1.391665 avg loss, 0.001000 rate, 4.062168 seconds, 112064 images, 37.890766 hours left

 1752: 1.563590, 1.408857 avg loss, 0.001000 rate, 3.912047 seconds, 112128 images, 37.763137 hours left

 1753: 1.847597, 1.452731 avg loss, 0.001000 rate, 3.998867 seconds, 112192 images, 37.627393 hours left

 1754: 2.035930, 1.511051 avg loss, 0.001000 rate, 4.107694 seconds, 112256 images, 37.498396 hours left

 1755: 1.857843, 1.545730 avg loss, 0.001000 rate, 3.811684 seconds, 112320 images, 37.377508 hours left

 1756: 1.272532, 1.518410 avg loss, 0.001000 rate, 4.385512 seconds, 112384 images, 37.239444 hours left

 1757: 1.446170, 1.511186 avg loss, 0.001000 rate, 4.825722 seconds, 112448 images, 39.864806 hours left

 1758: 1.779002, 1.537968 avg loss, 0.001000 rate, 4.749224 seconds, 112512 images, 39.764442 hours left

 1759: 1.132775, 1.497449 avg loss, 0.001000 rate, 4.483773 seconds, 112576 images, 39.660346 hours left

 1760: 1.536855, 1.501389 avg loss, 0.001000 rate, 4.696343 seconds, 112640 images, 39.540911 hours left

 1761: 1.166690, 1.467919 avg loss, 0.001000 rate, 3.615883 seconds, 112704 images, 39.435787 hours left

 1762: 1.143134, 1.435441 avg loss, 0.001000 rate, 3.528983 seconds, 112768 images, 39.319352 hours left

 1763: 1.387006, 1.430597 avg loss, 0.001000 rate, 3.435671 seconds, 112832 images, 39.144290 hours left

 1764: 1.722098, 1.459747 avg loss, 0.001000 rate, 3.563363 seconds, 112896 images, 38.965275 hours left

 1765: 1.301339, 1.443907 avg loss, 0.001000 rate, 3.781041 seconds, 112960 images, 38.795959 hours left

 1766: 2.030821, 1.502598 avg loss, 0.001000 rate, 3.692666 seconds, 113024 images, 38.641774 hours left

 1767: 1.525342, 1.504873 avg loss, 0.001000 rate, 3.369562 seconds, 113088 images, 38.483567 hours left

 1768: 1.031237, 1.457509 avg loss, 0.001000 rate, 3.763056 seconds, 113152 images, 38.306973 hours left

 1769: 1.943312, 1.506089 avg loss, 0.001000 rate, 3.657371 seconds, 113216 images, 38.156451 hours left

 1770: 1.115215, 1.467002 avg loss, 0.001000 rate, 3.625820 seconds, 113280 images, 38.000855 hours left

 1771: 3.538701, 1.674172 avg loss, 0.001000 rate, 7.559555 seconds, 113344 images, 37.844841 hours left

 1772: 1.271398, 1.633894 avg loss, 0.001000 rate, 7.030440 seconds, 113408 images, 37.933624 hours left

 1773: 1.161919, 1.586697 avg loss, 0.001000 rate, 7.151466 seconds, 113472 images, 37.988687 hours left

 1774: 2.104508, 1.638478 avg loss, 0.001000 rate, 6.994476 seconds, 113536 images, 38.050631 hours left

 1775: 1.080736, 1.582704 avg loss, 0.001000 rate, 7.591295 seconds, 113600 images, 38.102173 hours left

 1776: 1.583750, 1.582808 avg loss, 0.001000 rate, 7.657603 seconds, 113664 images, 38.189943 hours left

 1777: 1.717802, 1.596308 avg loss, 0.001000 rate, 7.370969 seconds, 113728 images, 38.280957 hours left

 1778: 1.527039, 1.589381 avg loss, 0.001000 rate, 7.634141 seconds, 113792 images, 38.354154 hours left

 1779: 2.026099, 1.633053 avg loss, 0.001000 rate, 7.203016 seconds, 113856 images, 38.442029 hours left

 1780: 1.044829, 1.574230 avg loss, 0.001000 rate, 7.172210 seconds, 113920 images, 38.502392 hours left

 1781: 1.848209, 1.601628 avg loss, 0.001000 rate, 3.687476 seconds, 113984 images, 38.560145 hours left

 1782: 2.530035, 1.694469 avg loss, 0.001000 rate, 3.688539 seconds, 114048 images, 38.402242 hours left

 1783: 1.937483, 1.718770 avg loss, 0.001000 rate, 3.513570 seconds, 114112 images, 38.245998 hours left

 1784: 1.973587, 1.744252 avg loss, 0.001000 rate, 3.796613 seconds, 114176 images, 38.080492 hours left

 1785: 2.806507, 1.850477 avg loss, 0.001000 rate, 3.464712 seconds, 114240 images, 37.934107 hours left

 1786: 1.624124, 1.827842 avg loss, 0.001000 rate, 3.294125 seconds, 114304 images, 37.768668 hours left

 1787: 1.435175, 1.788575 avg loss, 0.001000 rate, 3.778678 seconds, 114368 images, 37.594968 hours left

 1788: 1.839587, 1.793677 avg loss, 0.001000 rate, 3.331804 seconds, 114432 images, 37.452258 hours left

 1789: 1.142565, 1.728565 avg loss, 0.001000 rate, 3.898414 seconds, 114496 images, 37.283489 hours left

 1790: 2.249646, 1.780674 avg loss, 0.001000 rate, 3.150948 seconds, 114560 images, 37.151308 hours left

 1791: 2.421697, 1.844776 avg loss, 0.001000 rate, 4.399662 seconds, 114624 images, 36.974307 hours left

 1792: 2.551218, 1.915420 avg loss, 0.001000 rate, 4.295466 seconds, 114688 images, 36.876120 hours left

 1793: 1.998227, 1.923701 avg loss, 0.001000 rate, 4.002708 seconds, 114752 images, 36.772428 hours left

 1794: 1.896258, 1.920956 avg loss, 0.001000 rate, 3.701219 seconds, 114816 images, 36.651743 hours left

 1795: 0.998872, 1.828748 avg loss, 0.001000 rate, 3.798148 seconds, 114880 images, 36.513649 hours left

 1796: 1.441574, 1.790031 avg loss, 0.001000 rate, 3.947634 seconds, 114944 images, 36.382871 hours left

 1797: 1.321571, 1.743185 avg loss, 0.001000 rate, 3.977511 seconds, 115008 images, 36.262648 hours left

 1798: 1.529793, 1.721846 avg loss, 0.001000 rate, 4.167476 seconds, 115072 images, 36.145421 hours left

 1799: 1.792627, 1.728924 avg loss, 0.001000 rate, 3.882763 seconds, 115136 images, 36.041082 hours left

 1800: 1.108821, 1.666913 avg loss, 0.001000 rate, 4.053819 seconds, 115200 images, 35.920335 hours left

 1801: 1.329259, 1.633148 avg loss, 0.001000 rate, 4.799658 seconds, 115264 images, 35.811365 hours left

 1802: 2.242226, 1.694056 avg loss, 0.001000 rate, 4.718926 seconds, 115328 images, 35.749532 hours left

 1803: 2.142641, 1.738914 avg loss, 0.001000 rate, 4.811495 seconds, 115392 images, 35.683142 hours left

 1804: 1.568841, 1.721907 avg loss, 0.001000 rate, 4.730847 seconds, 115456 images, 35.623094 hours left

 1805: 1.419428, 1.691659 avg loss, 0.001000 rate, 4.916520 seconds, 115520 images, 35.558660 hours left

 1806: 1.948820, 1.717375 avg loss, 0.001000 rate, 4.545071 seconds, 115584 images, 35.506285 hours left

 1807: 1.658046, 1.711442 avg loss, 0.001000 rate, 4.772754 seconds, 115648 images, 35.431574 hours left

 1808: 2.149851, 1.755283 avg loss, 0.001000 rate, 4.268302 seconds, 115712 images, 35.371583 hours left

 1809: 0.865672, 1.666322 avg loss, 0.001000 rate, 4.605616 seconds, 115776 images, 35.281085 hours left

 1810: 1.701694, 1.669859 avg loss, 0.001000 rate, 4.195869 seconds, 115840 images, 35.212307 hours left

 1811: 1.761667, 1.679040 avg loss, 0.001000 rate, 4.674981 seconds, 115904 images, 35.118958 hours left

 1812: 1.855770, 1.696713 avg loss, 0.001000 rate, 4.583123 seconds, 115968 images, 35.135860 hours left

 1813: 1.437014, 1.670743 avg loss, 0.001000 rate, 4.639009 seconds, 116032 images, 35.067104 hours left

 1814: 1.053093, 1.608978 avg loss, 0.001000 rate, 4.581862 seconds, 116096 images, 35.002431 hours left

 1815: 1.229386, 1.571019 avg loss, 0.001000 rate, 4.033211 seconds, 116160 images, 34.934867 hours left

 1816: 0.834660, 1.497383 avg loss, 0.001000 rate, 4.225072 seconds, 116224 images, 34.834153 hours left

 1817: 1.543697, 1.502014 avg loss, 0.001000 rate, 4.473625 seconds, 116288 images, 34.746295 hours left

 1818: 1.426663, 1.494479 avg loss, 0.001000 rate, 4.504687 seconds, 116352 images, 34.674618 hours left

 1819: 1.400350, 1.485066 avg loss, 0.001000 rate, 5.326413 seconds, 116416 images, 34.605543 hours left

 1820: 1.430402, 1.479600 avg loss, 0.001000 rate, 4.622513 seconds, 116480 images, 34.587880 hours left

 1821: 1.620423, 1.493682 avg loss, 0.001000 rate, 6.399832 seconds, 116544 images, 34.526889 hours left

 1822: 2.083121, 1.552626 avg loss, 0.001000 rate, 5.740447 seconds, 116608 images, 34.576004 hours left

 1823: 0.996337, 1.496997 avg loss, 0.001000 rate, 5.848615 seconds, 116672 images, 34.583982 hours left

 1824: 1.528364, 1.500134 avg loss, 0.001000 rate, 5.920647 seconds, 116736 images, 34.598533 hours left

 1825: 1.243278, 1.474448 avg loss, 0.001000 rate, 6.042788 seconds, 116800 images, 34.617400 hours left

 1826: 1.418826, 1.468886 avg loss, 0.001000 rate, 6.321912 seconds, 116864 images, 34.643595 hours left

 1827: 1.406922, 1.462690 avg loss, 0.001000 rate, 6.318467 seconds, 116928 images, 34.686648 hours left

 1828: 1.821282, 1.498549 avg loss, 0.001000 rate, 5.683981 seconds, 116992 images, 34.729088 hours left

 1829: 0.785581, 1.427252 avg loss, 0.001000 rate, 5.682518 seconds, 117056 images, 34.732096 hours left

 1830: 1.392257, 1.423752 avg loss, 0.001000 rate, 5.936284 seconds, 117120 images, 34.734838 hours left

 1831: 1.094763, 1.390853 avg loss, 0.001000 rate, 2.761361 seconds, 117184 images, 34.753162 hours left

 1832: 1.012000, 1.352968 avg loss, 0.001000 rate, 3.263825 seconds, 117248 images, 34.575774 hours left

 1833: 1.668051, 1.384476 avg loss, 0.001000 rate, 3.191944 seconds, 117312 images, 34.431092 hours left

 1834: 1.487709, 1.394800 avg loss, 0.001000 rate, 3.897115 seconds, 117376 images, 34.283458 hours left

 1835: 3.109534, 1.566273 avg loss, 0.001000 rate, 3.260948 seconds, 117440 images, 34.180665 hours left

 1836: 1.474791, 1.557125 avg loss, 0.001000 rate, 3.414765 seconds, 117504 images, 34.039819 hours left

 1837: 1.588464, 1.560259 avg loss, 0.001000 rate, 3.772818 seconds, 117568 images, 33.909953 hours left

 1838: 2.471989, 1.651432 avg loss, 0.001000 rate, 3.200574 seconds, 117632 images, 33.803243 hours left

 1839: 1.314820, 1.617771 avg loss, 0.001000 rate, 3.102174 seconds, 117696 images, 33.662348 hours left

 1840: 1.741226, 1.630116 avg loss, 0.001000 rate, 3.405295 seconds, 117760 images, 33.516843 hours left

 1841: 2.075855, 1.674690 avg loss, 0.001000 rate, 3.320997 seconds, 117824 images, 33.391603 hours left

 1842: 0.928728, 1.600094 avg loss, 0.001000 rate, 3.426817 seconds, 117888 images, 33.262357 hours left

 1843: 1.286121, 1.568697 avg loss, 0.001000 rate, 3.670780 seconds, 117952 images, 33.140750 hours left

 1844: 2.600510, 1.671878 avg loss, 0.001000 rate, 3.661435 seconds, 118016 images, 33.036269 hours left

 1845: 1.394264, 1.644117 avg loss, 0.001000 rate, 3.404275 seconds, 118080 images, 32.931412 hours left

 1846: 1.117917, 1.591497 avg loss, 0.001000 rate, 3.782875 seconds, 118144 images, 32.811727 hours left

 1847: 1.681130, 1.600460 avg loss, 0.001000 rate, 3.478977 seconds, 118208 images, 32.716540 hours left

 1848: 1.400457, 1.580460 avg loss, 0.001000 rate, 3.504199 seconds, 118272 images, 32.603549 hours left

 1849: 1.354594, 1.557873 avg loss, 0.001000 rate, 3.607316 seconds, 118336 images, 32.493223 hours left

 1850: 1.408471, 1.542933 avg loss, 0.001000 rate, 3.192552 seconds, 118400 images, 32.390331 hours left

 1851: 1.522046, 1.540844 avg loss, 0.001000 rate, 5.910556 seconds, 118464 images, 32.262945 hours left

 1852: 1.937495, 1.580509 avg loss, 0.001000 rate, 6.440423 seconds, 118528 images, 32.304062 hours left

 1853: 2.669105, 1.689369 avg loss, 0.001000 rate, 5.975456 seconds, 118592 images, 32.377361 hours left

 1854: 0.911298, 1.611562 avg loss, 0.001000 rate, 5.973840 seconds, 118656 images, 32.421317 hours left

 1855: 1.110558, 1.561461 avg loss, 0.001000 rate, 6.429202 seconds, 118720 images, 32.464690 hours left

 1856: 1.774023, 1.582717 avg loss, 0.001000 rate, 6.648707 seconds, 118784 images, 32.535649 hours left

 1857: 2.207977, 1.645243 avg loss, 0.001000 rate, 6.407679 seconds, 118848 images, 32.619789 hours left

 1858: 1.669857, 1.647705 avg loss, 0.001000 rate, 5.881387 seconds, 118912 images, 32.687851 hours left

 1859: 1.034352, 1.586370 avg loss, 0.001000 rate, 6.234311 seconds, 118976 images, 32.722802 hours left

 1860: 2.072198, 1.634952 avg loss, 0.001000 rate, 5.883101 seconds, 119040 images, 32.779090 hours left

 1861: 1.597820, 1.631239 avg loss, 0.001000 rate, 5.870329 seconds, 119104 images, 32.813209 hours left

 1862: 1.285204, 1.596636 avg loss, 0.001000 rate, 5.661262 seconds, 119168 images, 32.981442 hours left

 1863: 1.303099, 1.567282 avg loss, 0.001000 rate, 5.790990 seconds, 119232 images, 32.999857 hours left

 1864: 1.589628, 1.569517 avg loss, 0.001000 rate, 5.394787 seconds, 119296 images, 33.026053 hours left

 1865: 0.889370, 1.501502 avg loss, 0.001000 rate, 5.368439 seconds, 119360 images, 33.027598 hours left

 1866: 0.915401, 1.442892 avg loss, 0.001000 rate, 5.462264 seconds, 119424 images, 33.027566 hours left

 1867: 1.127223, 1.411325 avg loss, 0.001000 rate, 5.581046 seconds, 119488 images, 33.033551 hours left

 1868: 1.215854, 1.391778 avg loss, 0.001000 rate, 5.140767 seconds, 119552 images, 33.046472 hours left

 1869: 0.435879, 1.296188 avg loss, 0.001000 rate, 5.324992 seconds, 119616 images, 33.032185 hours left

 1870: 1.606577, 1.327227 avg loss, 0.001000 rate, 6.232589 seconds, 119680 images, 33.029342 hours left

 1871: 1.928920, 1.387396 avg loss, 0.001000 rate, 3.492154 seconds, 119744 images, 33.082318 hours left

 1872: 3.911213, 1.639778 avg loss, 0.001000 rate, 2.986940 seconds, 119808 images, 32.966262 hours left

 1873: 1.942626, 1.670063 avg loss, 0.001000 rate, 3.425797 seconds, 119872 images, 32.820278 hours left

 1874: 3.945904, 1.897647 avg loss, 0.001000 rate, 3.234764 seconds, 119936 images, 32.702764 hours left

 1875: 2.236494, 1.931532 avg loss, 0.001000 rate, 3.131384 seconds, 120000 images, 32.575260 hours left

 1876: 1.935115, 1.931890 avg loss, 0.001000 rate, 3.356986 seconds, 120064 images, 32.442156 hours left

 1877: 1.796831, 1.918384 avg loss, 0.001000 rate, 3.269952 seconds, 120128 images, 32.324125 hours left

 1878: 1.723050, 1.898851 avg loss, 0.001000 rate, 2.970200 seconds, 120192 images, 32.201953 hours left

 1879: 1.493986, 1.858364 avg loss, 0.001000 rate, 3.121281 seconds, 120256 images, 32.062540 hours left

 1880: 1.870802, 1.859608 avg loss, 0.001000 rate, 2.948717 seconds, 120320 images, 31.933791 hours left

 1881: 2.150105, 1.888658 avg loss, 0.001000 rate, 2.940224 seconds, 120384 images, 31.795723 hours left

 1882: 2.322746, 1.932067 avg loss, 0.001000 rate, 3.050916 seconds, 120448 images, 31.725545 hours left

 1883: 2.430397, 1.981900 avg loss, 0.001000 rate, 2.922575 seconds, 120512 images, 31.595860 hours left

 1884: 1.789921, 1.962702 avg loss, 0.001000 rate, 3.126042 seconds, 120576 images, 31.459542 hours left

 1885: 2.148919, 1.981323 avg loss, 0.001000 rate, 3.220303 seconds, 120640 images, 31.337081 hours left

 1886: 1.571117, 1.940303 avg loss, 0.001000 rate, 2.806678 seconds, 120704 images, 31.221620 hours left

 1887: 0.731866, 1.819459 avg loss, 0.001000 rate, 2.885660 seconds, 120768 images, 31.081896 hours left

 1888: 1.845937, 1.822107 avg loss, 0.001000 rate, 3.524106 seconds, 120832 images, 30.948497 hours left

 1889: 1.960717, 1.835968 avg loss, 0.001000 rate, 3.677734 seconds, 120896 images, 30.855556 hours left

 1890: 1.954710, 1.847842 avg loss, 0.001000 rate, 3.275652 seconds, 120960 images, 30.772968 hours left

 1891: 1.511619, 1.814220 avg loss, 0.001000 rate, 4.788404 seconds, 121024 images, 30.666505 hours left

 1892: 2.549953, 1.887793 avg loss, 0.001000 rate, 4.657190 seconds, 121088 images, 30.654040 hours left

 1893: 1.802598, 1.879274 avg loss, 0.001000 rate, 4.252592 seconds, 121152 images, 30.633625 hours left

 1894: 1.081796, 1.799526 avg loss, 0.001000 rate, 4.195082 seconds, 121216 images, 30.588522 hours left

 1895: 1.446457, 1.764219 avg loss, 0.001000 rate, 4.122165 seconds, 121280 images, 30.540427 hours left

 1896: 1.809643, 1.768761 avg loss, 0.001000 rate, 4.207855 seconds, 121344 images, 30.488305 hours left

 1897: 1.464575, 1.738343 avg loss, 0.001000 rate, 4.363083 seconds, 121408 images, 30.441909 hours left

 1898: 1.158894, 1.680398 avg loss, 0.001000 rate, 4.230751 seconds, 121472 images, 30.405501 hours left

 1899: 1.176294, 1.629987 avg loss, 0.001000 rate, 4.461295 seconds, 121536 images, 30.361294 hours left

 1900: 1.124588, 1.579448 avg loss, 0.001000 rate, 4.561864 seconds, 121600 images, 30.331689 hours left

 1901: 1.681688, 1.589672 avg loss, 0.001000 rate, 5.002293 seconds, 121664 images, 30.308504 hours left

 1902: 1.597322, 1.590437 avg loss, 0.001000 rate, 4.706005 seconds, 121728 images, 30.405805 hours left

 1903: 0.832165, 1.514609 avg loss, 0.001000 rate, 4.446339 seconds, 121792 images, 30.390718 hours left

 1904: 1.362201, 1.499369 avg loss, 0.001000 rate, 4.561729 seconds, 121856 images, 30.359820 hours left

 1905: 1.549666, 1.504398 avg loss, 0.001000 rate, 4.229653 seconds, 121920 images, 30.336338 hours left

 1906: 0.780678, 1.432026 avg loss, 0.001000 rate, 4.199584 seconds, 121984 images, 30.292693 hours left

 1907: 1.194126, 1.408236 avg loss, 0.001000 rate, 4.445494 seconds, 122048 images, 30.247626 hours left

 1908: 1.430513, 1.410464 avg loss, 0.001000 rate, 4.960555 seconds, 122112 images, 30.218066 hours left

 1909: 1.057178, 1.375135 avg loss, 0.001000 rate, 4.294467 seconds, 122176 images, 30.220438 hours left

 1910: 0.737798, 1.311402 avg loss, 0.001000 rate, 4.284472 seconds, 122240 images, 30.182008 hours left

 1911: 0.958992, 1.276161 avg loss, 0.001000 rate, 3.801189 seconds, 122304 images, 30.143171 hours left

 1912: 1.138952, 1.262440 avg loss, 0.001000 rate, 4.432221 seconds, 122368 images, 30.120953 hours left

 1913: 1.899280, 1.326124 avg loss, 0.001000 rate, 3.815301 seconds, 122432 images, 30.091813 hours left

 1914: 0.587862, 1.252298 avg loss, 0.001000 rate, 3.802699 seconds, 122496 images, 30.025065 hours left

 1915: 1.251461, 1.252214 avg loss, 0.001000 rate, 3.953702 seconds, 122560 images, 29.958239 hours left

 1916: 1.688495, 1.295842 avg loss, 0.001000 rate, 4.708545 seconds, 122624 images, 29.901291 hours left

 1917: 1.886973, 1.354955 avg loss, 0.001000 rate, 4.350467 seconds, 122688 images, 29.891247 hours left

 1918: 1.635237, 1.382983 avg loss, 0.001000 rate, 4.033142 seconds, 122752 images, 29.859291 hours left

 1919: 1.018732, 1.346558 avg loss, 0.001000 rate, 4.129371 seconds, 122816 images, 29.808210 hours left

 1920: 0.906752, 1.302578 avg loss, 0.001000 rate, 3.828504 seconds, 122880 images, 29.763490 hours left

 1921: 0.912835, 1.263603 avg loss, 0.001000 rate, 3.542361 seconds, 122944 images, 29.700791 hours left

 1922: 0.901707, 1.227414 avg loss, 0.001000 rate, 3.629935 seconds, 123008 images, 29.682198 hours left

 1923: 1.401894, 1.244862 avg loss, 0.001000 rate, 4.024318 seconds, 123072 images, 29.608081 hours left

 1924: 1.330085, 1.253384 avg loss, 0.001000 rate, 3.896692 seconds, 123136 images, 29.558920 hours left

 1925: 1.101290, 1.238175 avg loss, 0.001000 rate, 3.775366 seconds, 123200 images, 29.502416 hours left

 1926: 1.165107, 1.230868 avg loss, 0.001000 rate, 3.732596 seconds, 123264 images, 29.438975 hours left

 1927: 0.680078, 1.175789 avg loss, 0.001000 rate, 3.681193 seconds, 123328 images, 29.373575 hours left

 1928: 1.813684, 1.239579 avg loss, 0.001000 rate, 4.390640 seconds, 123392 images, 29.305676 hours left

 1929: 2.111452, 1.326766 avg loss, 0.001000 rate, 4.059737 seconds, 123456 images, 29.282062 hours left

 1930: 1.128029, 1.306892 avg loss, 0.001000 rate, 3.739418 seconds, 123520 images, 29.238260 hours left

 1931: 0.692947, 1.245498 avg loss, 0.001000 rate, 3.685495 seconds, 123584 images, 29.175246 hours left

 1932: 0.938395, 1.214787 avg loss, 0.001000 rate, 3.867907 seconds, 123648 images, 29.155508 hours left

 1933: 0.899770, 1.183286 avg loss, 0.001000 rate, 4.057593 seconds, 123712 images, 29.101151 hours left

 1934: 1.589426, 1.223900 avg loss, 0.001000 rate, 4.487363 seconds, 123776 images, 29.059535 hours left

 1935: 1.956660, 1.297176 avg loss, 0.001000 rate, 4.213806 seconds, 123840 images, 29.044077 hours left

 1936: 1.017221, 1.269180 avg loss, 0.001000 rate, 4.244676 seconds, 123904 images, 29.011997 hours left

 1937: 1.421533, 1.284416 avg loss, 0.001000 rate, 4.468215 seconds, 123968 images, 28.982156 hours left

 1938: 0.793561, 1.235330 avg loss, 0.001000 rate, 4.547387 seconds, 124032 images, 28.966380 hours left

 1939: 2.769485, 1.388746 avg loss, 0.001000 rate, 3.732411 seconds, 124096 images, 28.956321 hours left

 1940: 0.704613, 1.320332 avg loss, 0.001000 rate, 3.792146 seconds, 124160 images, 28.895574 hours left

 1941: 0.940311, 1.282330 avg loss, 0.001000 rate, 5.203708 seconds, 124224 images, 28.839136 hours left

 1942: 0.780737, 1.232171 avg loss, 0.001000 rate, 5.866098 seconds, 124288 images, 28.869736 hours left

 1943: 3.828322, 1.491786 avg loss, 0.001000 rate, 5.988240 seconds, 124352 images, 28.940560 hours left

 1944: 1.541975, 1.496805 avg loss, 0.001000 rate, 5.840741 seconds, 124416 images, 29.018165 hours left

 1945: 1.168735, 1.463998 avg loss, 0.001000 rate, 5.730320 seconds, 124480 images, 29.085922 hours left

 1946: 1.181779, 1.435776 avg loss, 0.001000 rate, 5.678001 seconds, 124544 images, 29.146253 hours left

 1947: 1.779400, 1.470138 avg loss, 0.001000 rate, 5.502012 seconds, 124608 images, 29.202730 hours left

 1948: 1.215984, 1.444723 avg loss, 0.001000 rate, 5.248799 seconds, 124672 images, 29.247833 hours left

 1949: 0.762685, 1.376519 avg loss, 0.001000 rate, 5.131214 seconds, 124736 images, 29.276956 hours left

 1950: 0.799569, 1.318824 avg loss, 0.001000 rate, 5.584118 seconds, 124800 images, 29.298587 hours left

 1951: 1.391037, 1.326046 avg loss, 0.001000 rate, 7.740067 seconds, 124864 images, 29.347721 hours left

 1952: 1.820877, 1.375529 avg loss, 0.001000 rate, 6.729756 seconds, 124928 images, 29.528486 hours left

 1953: 1.935105, 1.431486 avg loss, 0.001000 rate, 6.372783 seconds, 124992 images, 29.645531 hours left

 1954: 1.248562, 1.413194 avg loss, 0.001000 rate, 6.176908 seconds, 125056 images, 29.739523 hours left

